"","PROVINSI","KABUPATEN","KECAMATAN","subdistrict","region","TAHUN","BULAN","period1","period","BL","VEG","REPRO","RIPE","total","Paddy_planting","Paddy_harvested","luas_baku_ha","area_RS","area_factor"
"3690","JAWA BARAT","KARAWANG","KOTABARU",3215072,3215,2018,"APRIL","2018-04","'2018-04-30",733.6875,537.8125,30.5,58.25,1360.25,0,575,1266,1415.88755857088,1.11839459602755
"3691","JAWA BARAT","KARAWANG","CILAMAYA WETAN",3215081,3215,2018,"APRIL","2018-04","'2018-04-30",1562.3125,783.625,462.9375,2113,4921.875,0,2465,5218,5031.16497373609,0.96419413065084
"3692","JAWA BARAT","KARAWANG","CILAMAYA KULON",3215082,3215,2018,"APRIL","2018-04","'2018-04-30",1320.4375,1044.0625,1336.75,1614,5315.25,0,1242,4570,5424.15282934873,1.18690433902598
"3693","JAWA BARAT","KARAWANG","LEMAHABANG",3215090,3215,2018,"APRIL","2018-04","'2018-04-30",1236.125,1637.375,77.9375,990,3941.4375,0,2121,3798,4033.80555499562,1.06208677066762
"3694","JAWA BARAT","KARAWANG","TALAGASARI",3215100,3215,2018,"APRIL","2018-04","'2018-04-30",1384.0625,1850.8125,253.375,558.6875,4046.9375,156,2185,4100,4143.89281329533,1.01070556421837
"3695","JAWA BARAT","KARAWANG","MAJALAYA",3215111,3215,2018,"APRIL","2018-04","'2018-04-30",205.75,1510.4375,561.75,78.5,2356.4375,805,90,2234,2417.29785749492,1.08204917524392
"3696","JAWA BARAT","KARAWANG","KARAWANG TIMUR",3215112,3215,2018,"APRIL","2018-04","'2018-04-30",154.125,689.75,316.125,144.3125,1304.3125,333,50,1420,1357.91622764902,0.956279033555647
"3697","JAWA BARAT","KARAWANG","KARAWANG BARAT",3215113,3215,2018,"APRIL","2018-04","'2018-04-30",308,866.9375,818.6875,194.4375,2188.0625,314,130.3,1850,2247.73871897864,1.21499390215061
"3698","JAWA BARAT","KARAWANG","RAWAMERTA",3215120,3215,2018,"APRIL","2018-04","'2018-04-30",420.4375,2735.3125,157.625,110.875,3424.25,288,471,4191,3515.88719729952,0.838913671510266
"3699","JAWA BARAT","KARAWANG","TEMPURAN",3215130,3215,2018,"APRIL","2018-04","'2018-04-30",1247.8125,1365.625,2664.5625,1788,7066,0,649,6480,7214.81955529641,1.11339807952105
"3700","JAWA BARAT","KARAWANG","KUTAWALUYA",3215140,3215,2018,"APRIL","2018-04","'2018-04-30",1120.75,1945.3125,135.6875,1165.3125,4367.0625,377,2247,4372,4439.93293505201,1.01553818276578
"3701","JAWA BARAT","KARAWANG","RENGASDENGKLOK",3215150,3215,2018,"APRIL","2018-04","'2018-04-30",572.9375,845.9375,168.125,806.8125,2393.8125,89,977,2026,2469.24261298613,1.21877720285594
"3702","JAWA BARAT","KARAWANG","JAYAKERTA",3215151,3215,2018,"APRIL","2018-04","'2018-04-30",326.4375,360.8125,1297.25,1351.625,3336.125,32,32,3531,3392.9496452,0.960903326309828
"3703","JAWA BARAT","KARAWANG","PEDES",3215160,3215,2018,"APRIL","2018-04","'2018-04-30",876.0625,673.6875,1478.75,2229.6875,5258.1875,0,50,5156,5341.90256018204,1.03605557800272
"3704","JAWA BARAT","KARAWANG","CILEBAR",3215161,3215,2018,"APRIL","2018-04","'2018-04-30",531.875,885.25,2597.1875,1127.25,5141.5625,0,352,5395,5243.21303996577,0.971865253005703
"3705","JAWA BARAT","KARAWANG","CIBUAYA",3215170,3215,2018,"APRIL","2018-04","'2018-04-30",505.25,1228.1875,2518.9375,445.0625,4697.4375,0,0,4416,4771.50797641596,1.08050452364492
"3706","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,3215,2018,"APRIL","2018-04","'2018-04-30",239.6875,1797.5,2010.125,927.4375,4974.75,1172,40,5658,5061.17397415128,0.894516432334974
"3707","JAWA BARAT","KARAWANG","BATUJAYA",3215190,3215,2018,"APRIL","2018-04","'2018-04-30",211.375,1283.5625,1131.25,2154.8125,4781,0,465,4931,4881.18633072389,0.989897856565381
"3708","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,3215,2018,"APRIL","2018-04","'2018-04-30",351.6875,713.375,433.5,1451.875,2950.4375,0,98,3166,3012.51302481257,0.951520222619259
"3709","JAWA BARAT","INDRAMAYU","HAURGEULIS",3212010,3212,2018,"MEI","2018-05","'2018-05-12",805,2950.1875,419.25,89.3125,4263.75,0,0,3978,4402.86213902765,1.10680295098734
"3710","JAWA BARAT","INDRAMAYU","GANTAR",3212011,3212,2018,"MEI","2018-05","'2018-05-12",676.75,1684.125,4838.75,423.625,7623.25,0,0,5796,8058.97923604531,1.39043810145709
"3711","JAWA BARAT","INDRAMAYU","KROYA",3212020,3212,2018,"MEI","2018-05","'2018-05-12",1042,3256.625,5044,386.0625,9728.6875,0,0,6916,10063.7842122026,1.45514520130171
"3712","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2018,"MEI","2018-05","'2018-05-12",782.75,4720.3125,144.75,360.625,6008.4375,0,0,5950,6240.5684861788,1.04883503969392
"3713","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2018,"MEI","2018-05","'2018-05-12",661.625,3119.5,79.25,94.625,3955,2281,0,5671,4120.33808273943,0.72656287828239
"3714","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2018,"MEI","2018-05","'2018-05-12",1115.875,4805.625,590.125,354.75,6866.375,0,0,5099,7296.95292628421,1.43105568273862
"3715","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2018,"MEI","2018-05","'2018-05-12",869.1875,3591.75,4.8125,82.6875,4548.4375,3275,0,5000,4708.56003908496,0.941712007816992
"3716","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2018,"MEI","2018-05","'2018-05-12",933.8125,1684.875,0,879.3125,3498,616,655,3219,3601.47475103944,1.11881787854596
"3717","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2018,"MEI","2018-05","'2018-05-12",872.125,1471.5,3.0625,1221.625,3568.3125,187,1561,3731,3692.37104371059,0.989646487191261
"3718","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2018,"MEI","2018-05","'2018-05-12",216.5625,2557.1875,1.625,135,2910.375,1445,0,2856,3011.47721603542,1.05443880113285
"3719","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2018,"MEI","2018-05","'2018-05-12",1026.6875,1101.4375,0,278.5625,2406.6875,1687,53,2915,2485.15023091493,0.852538672698088
"3720","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2018,"MEI","2018-05","'2018-05-12",674.0625,1250,0.5625,231.375,2156,1125,0,2570,2245.22589752096,0.873628753899208
"3721","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2018,"MEI","2018-05","'2018-05-12",360.25,646.125,2379.25,1109.8125,4495.4375,0,2252,5476,4622.50756230355,0.844139437966318
"3722","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2018,"MEI","2018-05","'2018-05-12",413.125,911.1875,90.0625,581.6875,1996.0625,510,1049,2245,2065.51846416008,0.920052768000034
"3723","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2018,"MEI","2018-05","'2018-05-12",937.875,685.3125,103.9375,497.8125,2224.9375,265,499,2112,2301.12415049684,1.08954741974282
"3724","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2018,"MEI","2018-05","'2018-05-12",582.4375,2733.875,1.0625,223.0625,3540.4375,3081,120,4016,3697.46986537968,0.92068472743518
"3725","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2018,"MEI","2018-05","'2018-05-12",1630.5,2426.125,7.125,354.25,4418,556,360,4304,4606.89381574102,1.0703749571889
"3726","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2018,"MEI","2018-05","'2018-05-12",835.5625,1203.9375,2.4375,460.1875,2502.125,949,1452,2999,2609.27535594125,0.870048468136462
"3727","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2018,"MEI","2018-05","'2018-05-12",257.25,350.8125,0.25,429.875,1038.1875,217,252,1987,1084.93057469694,0.546014380823824
"3728","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2018,"MEI","2018-05","'2018-05-12",344,773.75,18.8125,499.75,1636.3125,0,696,1758,1710.75071367456,0.973123272852426
"3729","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2018,"MEI","2018-05","'2018-05-12",47.4375,1230.6875,4.5,24.375,1307,755,0,1981,1380.5777159554,0.696909498210704
"3730","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2018,"MEI","2018-05","'2018-05-12",12.25,649.25,2.375,3.6875,667.5625,1339,0,1281,697.089011471824,0.544175652983469
"3731","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2018,"MEI","2018-05","'2018-05-12",11.3125,547.5,1.8125,4.625,565.25,342,0,816,596.904010282201,0.731500012600737
"3732","JAWA BARAT","INDRAMAYU","LOHBENER",3212170,3212,2018,"MEI","2018-05","'2018-05-12",197.0625,2017,16.75,152.875,2383.6875,1719,0,2554,2478.52746883478,0.970449283020664
"3733","JAWA BARAT","INDRAMAYU","ARAHAN",3212171,3212,2018,"MEI","2018-05","'2018-05-12",271.5,1088.25,44.75,491.125,1895.625,677,554,2418,1958.01120925015,0.809764768093527
"3734","JAWA BARAT","INDRAMAYU","LOSARANG",3212180,3212,2018,"MEI","2018-05","'2018-05-12",1354.6875,2576.6875,113.5625,840.75,4885.6875,0,921,7244,5066.03127002204,0.699341699340425
"3735","JAWA BARAT","INDRAMAYU","KANDANGHAUR",3212190,3212,2018,"MEI","2018-05","'2018-05-12",1151.3125,1729.9375,91.5625,2779.9375,5752.75,52,962,6250,5940.94825888658,0.950551721421854
"3736","JAWA BARAT","INDRAMAYU","BONGAS",3212200,3212,2018,"MEI","2018-05","'2018-05-12",1063.3125,1542.6875,8.0625,1090.8125,3704.875,320,987,3930,3830.67794699589,0.974727212976053
"3737","JAWA BARAT","INDRAMAYU","ANJATAN",3212210,3212,2018,"MEI","2018-05","'2018-05-12",1794.6875,1747.375,6.875,2691.875,6240.8125,141,3046,6100,6418.52206261437,1.05221673157613
"3738","JAWA BARAT","INDRAMAYU","SUKRA",3212220,3212,2018,"MEI","2018-05","'2018-05-12",387.9375,261.9375,34.75,2563.6875,3248.3125,0,2912,3445,3351.05294213969,0.972729446194394
"3739","JAWA BARAT","INDRAMAYU","PATROL",3212221,3212,2018,"MEI","2018-05","'2018-05-12",432.9375,655,45.75,1278.75,2412.4375,0,3108,3175,2522.77072371809,0.794573456289161
"3740","JAWA BARAT","SUBANG","SAGALAHERANG",3213010,3213,2018,"MEI","2018-05","'2018-05-12",100.75,345.5,167.8125,169.5,783.5625,169,223,1168,938.633834082657,0.803624857947481
"3741","JAWA BARAT","SUBANG","SERANGPANJANG",3213011,3213,2018,"MEI","2018-05","'2018-05-12",197.375,584.75,234.625,307.1875,1323.9375,550,92,1406,1599.01751759538,1.13728130696685
"3742","JAWA BARAT","SUBANG","JALANCAGAK",3213020,3213,2018,"MEI","2018-05","'2018-05-12",70.1875,234.0625,79.75,93.9375,477.9375,340,115,699,581.95099228709,0.832547914573806
"3743","JAWA BARAT","SUBANG","CIATER",3213021,3213,2018,"MEI","2018-05","'2018-05-12",80.9375,392.1875,117.5625,216.1875,806.875,477,191,1240,950.569956300227,0.766588674435667
"3744","JAWA BARAT","SUBANG","CISALAK",3213030,3213,2018,"MEI","2018-05","'2018-05-12",74.25,403.375,181.8125,462.0625,1121.5,250,480,1676,1327.83100452924,0.792261935876634
"3745","JAWA BARAT","SUBANG","KASOMALANG",3213031,3213,2018,"MEI","2018-05","'2018-05-12",32.0625,218.875,201.75,147,599.6875,213,140,926,694.805261715815,0.750329656280577
"3746","JAWA BARAT","SUBANG","TANJUNGSIANG",3213040,3213,2018,"MEI","2018-05","'2018-05-12",51.0625,369.0625,318.9375,342.125,1081.1875,352,186,1688,1281.27894699093,0.759051508880882
"3747","JAWA BARAT","SUBANG","CIJAMBE",3213050,3213,2018,"MEI","2018-05","'2018-05-12",238.875,1080.375,196.4375,417.4375,1933.125,745,386,1910,2316.19835203259,1.2126692942579
"3748","JAWA BARAT","SUBANG","CIBOGO",3213060,3213,2018,"MEI","2018-05","'2018-05-12",312.4375,1018.875,291.75,142.0625,1765.125,374,140,2164,1989.51950385749,0.919371304924903
"3749","JAWA BARAT","SUBANG","SUBANG",3213070,3213,2018,"MEI","2018-05","'2018-05-12",234.625,647.375,65,207.875,1154.875,550,25,1590,1311.85120303567,0.825063649707968
"3750","JAWA BARAT","SUBANG","KALIJATI",3213080,3213,2018,"MEI","2018-05","'2018-05-12",390.375,1022.6875,438.9375,424.3125,2276.3125,300,70,870,2548.81016370786,2.92966685483663
"3751","JAWA BARAT","SUBANG","DAWUAN",3213081,3213,2018,"MEI","2018-05","'2018-05-12",55,228.5,79.25,134.25,497,497,0,2117,596.645815639273,0.281835529352514
"3752","JAWA BARAT","SUBANG","CIPEUNDEUY",3213090,3213,2018,"MEI","2018-05","'2018-05-12",258.5625,1011.1875,226,150,1645.75,400,140,1525,1932.79605825245,1.26740725131308
"3753","JAWA BARAT","SUBANG","PABUARAN",3213100,3213,2018,"MEI","2018-05","'2018-05-12",1412.4375,3136,250.6875,335.5625,5134.6875,1386,260,4264,5441.43708844259,1.27613440160473
"3754","JAWA BARAT","SUBANG","PATOKBEUSI",3213110,3213,2018,"MEI","2018-05","'2018-05-12",1676.5,4520.75,214,419.125,6830.375,473,1574,5854,7066.38405189458,1.2071035278262
"3755","JAWA BARAT","SUBANG","PURWADADI",3213120,3213,2018,"MEI","2018-05","'2018-05-12",193.75,782.125,80.6875,205.6875,1262.25,470,0,1280,1417.76235901944,1.10762684298394
"3756","JAWA BARAT","SUBANG","CIKAUM",3213130,3213,2018,"MEI","2018-05","'2018-05-12",599.6875,1687.4375,30.875,220.4375,2538.4375,445,260,2673,2723.4368974413,1.01886902261178
"3757","JAWA BARAT","SUBANG","PAGADEN",3213140,3213,2018,"MEI","2018-05","'2018-05-12",542.625,1750.125,28.0625,191.3125,2512.125,245,450,2701,2691.30194565587,0.99640945785112
"3758","JAWA BARAT","SUBANG","PAGADEN BARAT",3213141,3213,2018,"MEI","2018-05","'2018-05-12",465,2091.875,102.6875,274.1875,2933.75,617,97,3424,3150.8717180915,0.920231226078125
"3759","JAWA BARAT","SUBANG","CIPUNAGARA",3213150,3213,2018,"MEI","2018-05","'2018-05-12",882.5625,3655.25,875.4375,214.5,5627.75,2100,0,4989,5973.72196389087,1.19737862575483
"3760","JAWA BARAT","SUBANG","COMPRENG",3213160,3213,2018,"MEI","2018-05","'2018-05-12",2444.0625,1323.625,4.875,1566.875,5339.4375,1676,44,5126,5491.74286981692,1.07135054034665
"3761","JAWA BARAT","SUBANG","BINONG",3213170,3213,2018,"MEI","2018-05","'2018-05-12",2101.625,1351.375,4.0625,413.125,3870.1875,634,217,3748,4014.25264493568,1.07103859256555
"3762","JAWA BARAT","SUBANG","TAMBAKDAHAN",3213171,3213,2018,"MEI","2018-05","'2018-05-12",3923.375,843.125,4.8125,448.125,5219.4375,125,0,4715,5334.38089134242,1.13136392181175
"3763","JAWA BARAT","SUBANG","CIASEM",3213180,3213,2018,"MEI","2018-05","'2018-05-12",4563.375,2241.4375,30.4375,1687.875,8523.125,3705,90,6364,8816.88459665047,1.38543126911541
"3764","JAWA BARAT","SUBANG","PAMANUKAN",3213190,3213,2018,"MEI","2018-05","'2018-05-12",1239,160.5,87.875,574.5625,2061.9375,0,817,1887,2127.35879520863,1.12737615008407
"3765","JAWA BARAT","SUBANG","SUKASARI",3213191,3213,2018,"MEI","2018-05","'2018-05-12",1400.125,477.3125,440.6875,900.5625,3218.6875,1659,509,3669,3297.92974837434,0.898863381949942
"3766","JAWA BARAT","SUBANG","PUSAKANAGARA",3213200,3213,2018,"MEI","2018-05","'2018-05-12",97.3125,503.5625,490.75,1229.125,2320.75,0,1935,3060,2399.20022126473,0.784052359890434
"3767","JAWA BARAT","SUBANG","PUSAKAJAYA",3213201,3213,2018,"MEI","2018-05","'2018-05-12",909.25,1319.8125,122.5,2060.8125,4412.375,0,2751,3907,4528.63939336457,1.15910913574727
"3768","JAWA BARAT","SUBANG","LEGONKULON",3213210,3213,2018,"MEI","2018-05","'2018-05-12",216.3125,766,848.4375,773.5625,2604.3125,0,678,2630,2693.8086399435,1.0242618402827
"3769","JAWA BARAT","SUBANG","BLANAKAN",3213220,3213,2018,"MEI","2018-05","'2018-05-12",2188.1875,1742.5625,59.25,1069.4375,5059.4375,284,220,5300,5233.9803037893,0.987543453545151
"3770","JAWA BARAT","KARAWANG","PANGKALAN",3215010,3215,2018,"MEI","2018-05","'2018-05-12",318.625,887.125,1202.375,378.4375,2786.5625,0,0,2341,3024.69137744714,1.29205099421065
"3771","JAWA BARAT","KARAWANG","TEGALWARU",3215011,3215,2018,"MEI","2018-05","'2018-05-12",200.6875,516.875,697.9375,359.1875,1774.6875,173,0,1912,1968.29286918545,1.02944187718904
"3772","JAWA BARAT","KARAWANG","CIAMPEL",3215020,3215,2018,"MEI","2018-05","'2018-05-12",175.9375,488.75,204.6875,192.9375,1062.3125,125,175,852,1212.66628485266,1.42331723574256
"3773","JAWA BARAT","KARAWANG","TELUKJAMBE TIMUR",3215031,3215,2018,"MEI","2018-05","'2018-05-12",286.25,408.3125,89.625,178,962.1875,148,143,795,1028.89000178984,1.294201260113
"3774","JAWA BARAT","KARAWANG","TELUKJAMBE BARAT",3215032,3215,2018,"MEI","2018-05","'2018-05-12",810.8125,1340,110.5625,268.5,2529.875,542,266,2091,2625.43208526285,1.25558684135
"3775","JAWA BARAT","KARAWANG","KLARI",3215040,3215,2018,"MEI","2018-05","'2018-05-12",627,1055.5,221.5,475.375,2379.375,364,123,1477,2509.20849211122,1.69885476784781
"3776","JAWA BARAT","KARAWANG","CIKAMPEK",3215050,3215,2018,"MEI","2018-05","'2018-05-12",147.6875,129.4375,6.75,26.5625,310.4375,177,0,416,341.097460586803,0.819945818718278
"3777","JAWA BARAT","KARAWANG","PURWASARI",3215051,3215,2018,"MEI","2018-05","'2018-05-12",551.5,768.0625,174.8125,210.6875,1705.0625,453,0,1476,1767.55992959928,1.19753382764179
"3778","JAWA BARAT","KARAWANG","TIRTAMULYA",3215060,3215,2018,"MEI","2018-05","'2018-05-12",1619.9375,1471.25,5.6875,313.0625,3409.9375,689,0,2517,3507.87439346356,1.39367278246467
"3779","JAWA BARAT","KARAWANG","JATISARI",3215070,3215,2018,"MEI","2018-05","'2018-05-12",2012.6875,1663.8125,5.25,175.3125,3857.0625,420,0,4067,3968.16354567536,0.975697945826251
"3780","JAWA BARAT","KARAWANG","BANYUSARI",3215071,3215,2018,"MEI","2018-05","'2018-05-12",2312,1323.5,23.375,590.1875,4249.0625,0,0,3814,4332.16425863318,1.13585848417231
"3781","JAWA BARAT","KARAWANG","KOTABARU",3215072,3215,2018,"MEI","2018-05","'2018-05-12",615.6875,684.8125,7.4375,54.75,1362.6875,603,0,1266,1415.88755857088,1.11839459602755
"3782","JAWA BARAT","KARAWANG","CILAMAYA WETAN",3215081,3215,2018,"MEI","2018-05","'2018-05-12",1977.6875,992.3125,101.8125,1850.125,4921.9375,10,2324,5218,5031.16497373609,0.96419413065084
"3783","JAWA BARAT","KARAWANG","CILAMAYA KULON",3215082,3215,2018,"MEI","2018-05","'2018-05-12",1384.375,1196.6875,540.6875,2193.5625,5315.3125,0,2633,4570,5424.15282934873,1.18690433902598
"3784","JAWA BARAT","KARAWANG","LEMAHABANG",3215090,3215,2018,"MEI","2018-05","'2018-05-12",1246.625,1823.4375,10.5625,861.125,3941.75,400,0,3798,4033.80555499562,1.06208677066762
"3785","JAWA BARAT","KARAWANG","TALAGASARI",3215100,3215,2018,"MEI","2018-05","'2018-05-12",1191.25,2209.25,9.625,637.375,4047.5,125,1199,4100,4143.89281329533,1.01070556421837
"3786","JAWA BARAT","KARAWANG","MAJALAYA",3215111,3215,2018,"MEI","2018-05","'2018-05-12",246.875,1185.0625,683.375,240.75,2356.0625,845,138,2234,2417.29785749492,1.08204917524392
"3787","JAWA BARAT","KARAWANG","KARAWANG TIMUR",3215112,3215,2018,"MEI","2018-05","'2018-05-12",237.375,400.8125,498,168.4375,1304.625,306,65,1420,1357.91622764902,0.956279033555647
"3788","JAWA BARAT","KARAWANG","KARAWANG BARAT",3215113,3215,2018,"MEI","2018-05","'2018-05-12",329.625,664.0625,843.0625,351.4375,2188.1875,196,171.3,1850,2247.73871897864,1.21499390215061
"3789","JAWA BARAT","KARAWANG","RAWAMERTA",3215120,3215,2018,"MEI","2018-05","'2018-05-12",329.125,2756.625,165.8125,172.6875,3424.25,2817,0,4191,3515.88719729952,0.838913671510266
"3790","JAWA BARAT","KARAWANG","TEMPURAN",3215130,3215,2018,"MEI","2018-05","'2018-05-12",1364.125,1153.5625,2229.6875,2318.5625,7065.9375,0,3044,6480,7214.81955529641,1.11339807952105
"3791","JAWA BARAT","KARAWANG","KUTAWALUYA",3215140,3215,2018,"MEI","2018-05","'2018-05-12",1220.5,2024.75,75.4375,1046.4375,4367.125,600,971,4372,4439.93293505201,1.01553818276578
"3792","JAWA BARAT","KARAWANG","RENGASDENGKLOK",3215150,3215,2018,"MEI","2018-05","'2018-05-12",398.5,1137.4375,37.5625,822.3125,2395.8125,385,765,2026,2469.24261298613,1.21877720285594
"3793","JAWA BARAT","KARAWANG","JAYAKERTA",3215151,3215,2018,"MEI","2018-05","'2018-05-12",301.9375,1024.25,591.875,1419.5625,3337.625,0,569,3531,3392.9496452,0.960903326309828
"3794","JAWA BARAT","KARAWANG","PEDES",3215160,3215,2018,"MEI","2018-05","'2018-05-12",631.5625,1150.9375,1162.1875,2314.25,5258.9375,0,4050,5156,5341.90256018204,1.03605557800272
"3795","JAWA BARAT","KARAWANG","CILEBAR",3215161,3215,2018,"MEI","2018-05","'2018-05-12",419.5625,1267.8125,1859.9375,1595.6875,5143,0,3067,5395,5243.21303996577,0.971865253005703
"3796","JAWA BARAT","KARAWANG","CIBUAYA",3215170,3215,2018,"MEI","2018-05","'2018-05-12",97.8125,1315.625,2668.125,616.1875,4697.75,0,1978,4416,4771.50797641596,1.08050452364492
"3797","JAWA BARAT","KARAWANG","TIRTAJAYA",3215180,3215,2018,"MEI","2018-05","'2018-05-12",340.6875,1361.625,2156.9375,1116.125,4975.375,0,1786,5658,5061.17397415128,0.894516432334974
"3798","JAWA BARAT","KARAWANG","BATUJAYA",3215190,3215,2018,"MEI","2018-05","'2018-05-12",569.375,947.25,739.9375,2525.125,4781.6875,0,4041,4931,4881.18633072389,0.989897856565381
"3799","JAWA BARAT","KARAWANG","PAKISJAYA",3215200,3215,2018,"MEI","2018-05","'2018-05-12",407,811.5625,438.5,1293.9375,2951,0,1810,3166,3012.51302481257,0.951520222619259
"3800","JAWA BARAT","INDRAMAYU","HAURGEULIS",3212010,3212,2018,"MEI","2018-05","'2018-05-24",463.5625,2477.75,1232.6875,87.6875,4261.6875,0,0,3978,4402.86213902765,1.10680295098734
"3801","JAWA BARAT","INDRAMAYU","GANTAR",3212011,3212,2018,"MEI","2018-05","'2018-05-24",1780.125,1020.8125,3700.1875,1114.5625,7615.6875,0,0,5796,8058.97923604531,1.39043810145709
"3802","JAWA BARAT","INDRAMAYU","KROYA",3212020,3212,2018,"MEI","2018-05","'2018-05-24",1182.0625,1436.4375,6259.125,846.875,9724.5,0,0,6916,10063.7842122026,1.45514520130171
"3803","JAWA BARAT","INDRAMAYU","GABUSWETAN",3212030,3212,2018,"MEI","2018-05","'2018-05-24",260.875,4359.1875,1311.6875,75.6875,6007.4375,0,0,5950,6240.5684861788,1.04883503969392
"3804","JAWA BARAT","INDRAMAYU","CIKEDUNG",3212040,3212,2018,"MEI","2018-05","'2018-05-24",306.125,3348.8125,202.1875,92.125,3949.25,2281,0,5671,4120.33808273943,0.72656287828239
"3805","JAWA BARAT","INDRAMAYU","TERISI",3212041,3212,2018,"MEI","2018-05","'2018-05-24",1111.125,4213.8125,1123.0625,412.0625,6860.0625,0,0,5099,7296.95292628421,1.43105568273862
"3806","JAWA BARAT","INDRAMAYU","LELEA",3212050,3212,2018,"MEI","2018-05","'2018-05-24",233.4375,4281.5,8.8125,24.0625,4547.8125,3275,0,5000,4708.56003908496,0.941712007816992
"3807","JAWA BARAT","INDRAMAYU","BANGODUA",3212060,3212,2018,"MEI","2018-05","'2018-05-24",385.5,2694.8125,0.6875,416.9375,3497.9375,616,655,3219,3601.47475103944,1.11881787854596
"3808","JAWA BARAT","INDRAMAYU","TUKDANA",3212061,3212,2018,"MEI","2018-05","'2018-05-24",788.3125,2057.6875,5.75,716.5625,3568.3125,187,1561,3731,3692.37104371059,0.989646487191261
"3809","JAWA BARAT","INDRAMAYU","WIDASARI",3212070,3212,2018,"MEI","2018-05","'2018-05-24",32.25,2871.75,1.5,4.8125,2910.3125,1445,0,2856,3011.47721603542,1.05443880113285
"3810","JAWA BARAT","INDRAMAYU","KERTASEMAYA",3212080,3212,2018,"MEI","2018-05","'2018-05-24",725.6875,1597.0625,0.625,82.75,2406.125,1687,53,2915,2485.15023091493,0.852538672698088
"3811","JAWA BARAT","INDRAMAYU","SUKAGUMIWANG",3212081,3212,2018,"MEI","2018-05","'2018-05-24",156.0625,1949.4375,2.4375,48,2155.9375,1125,0,2570,2245.22589752096,0.873628753899208
"3812","JAWA BARAT","INDRAMAYU","KRANGKENG",3212090,3212,2018,"MEI","2018-05","'2018-05-24",1013.5625,617.375,167.25,2695.3125,4493.5,0,2252,5476,4622.50756230355,0.844139437966318
"3813","JAWA BARAT","INDRAMAYU","KARANGAMPEL",3212100,3212,2018,"MEI","2018-05","'2018-05-24",332.5625,1141.9375,4.875,516,1995.375,510,1049,2245,2065.51846416008,0.920052768000034
"3814","JAWA BARAT","INDRAMAYU","KEDOKAN BUNDER",3212101,3212,2018,"MEI","2018-05","'2018-05-24",760.625,1013,1.5625,447.75,2222.9375,265,499,2112,2301.12415049684,1.08954741974282
"3815","JAWA BARAT","INDRAMAYU","JUNTINYUAT",3212110,3212,2018,"MEI","2018-05","'2018-05-24",131.5,3382,3.5625,21.4375,3538.5,3081,120,4016,3697.46986537968,0.92068472743518
"3816","JAWA BARAT","INDRAMAYU","SLIYEG",3212120,3212,2018,"MEI","2018-05","'2018-05-24",379,3991.625,2,44.9375,4417.5625,556,360,4304,4606.89381574102,1.0703749571889
"3817","JAWA BARAT","INDRAMAYU","JATIBARANG",3212130,3212,2018,"MEI","2018-05","'2018-05-24",188.3125,2264.25,12.6875,36,2501.25,949,1452,2999,2609.27535594125,0.870048468136462
"3818","JAWA BARAT","INDRAMAYU","BALONGAN",3212140,3212,2018,"MEI","2018-05","'2018-05-24",103.125,727.3125,0.375,208.0625,1038.875,217,252,1987,1084.93057469694,0.546014380823824
"3819","JAWA BARAT","INDRAMAYU","INDRAMAYU",3212150,3212,2018,"MEI","2018-05","'2018-05-24",207.25,983.875,12.3125,430.1875,1633.625,0,696,1758,1710.75071367456,0.973123272852426
"3820","JAWA BARAT","INDRAMAYU","SINDANG",3212160,3212,2018,"MEI","2018-05","'2018-05-24",31.1875,1238.25,32.0625,4.5,1306,755,0,1981,1380.5777159554,0.696909498210704
"3821","JAWA BARAT","INDRAMAYU","CANTIGI",3212161,3212,2018,"MEI","2018-05","'2018-05-24",24.1875,630.375,10,2.0625,666.625,1339,0,1281,697.089011471824,0.544175652983469
"3822","JAWA BARAT","INDRAMAYU","PASEKAN",3212162,3212,2018,"MEI","2018-05","'2018-05-24",14.8125,540.25,7.5,3.0625,565.625,342,0,816,596.904010282201,0.731500012600737
