"","sensor","model","period","region","subdistrict","area_ha_1","area_ha_2","area_ha_3","area_ha_4"
"5255","S1_PROBA","svmRadial0610","'2018-11-20","3215","3215200","526","1727.25","64.75","630.8125"
"5256","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212010","3605.125","500.5625","9.75","149.8125"
"5257","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212011","4817.25","2486","109.3125","213.5"
"5258","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212020","8691.0625","812.9375","62.3125","164"
"5259","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212030","4005.1875","1494.25","92.5","417"
"5260","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212040","1474.5625","2347.125","90.0625","43.25"
"5261","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212041","4631.8125","1967.6875","118.4375","148.125"
"5262","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212050","2168.875","2138.0625","153.25","86.1875"
"5263","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212060","1858.5625","1529.25","45.125","63.9375"
"5264","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212061","618.25","2842.875","41.6875","64.875"
"5265","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212070","2080.8125","619.0625","65.875","144.5625"
"5266","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212080","1265.9375","807.6875","172.125","158.6875"
"5267","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212081","1077.8125","685.0625","52.375","339.1875"
"5268","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212090","3659.25","719.625","63.625","51.25"
"5269","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212100","1381.1875","550.1875","19.375","44.1875"
"5270","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212101","1096.0625","822.8125","165.8125","137.5625"
"5271","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212110","1349.9375","2153.125","26.0625","7.5"
"5272","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212120","2499.625","1743.75","74.25","98.5625"
"5273","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212130","1454.5","849.9375","93.3125","101.875"
"5274","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212140","574.875","438.6875","12.0625","12.8125"
"5275","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212150","748.1875","765.9375","51.4375","70.25"
"5276","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212160","292.1875","955.75","23.625","33.75"
"5277","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212161","129.75","511.4375","19.5625","5.5625"
"5278","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212162","312","238.8125","7.375","7.1875"
"5279","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212170","1225.125","1055.9375","34.75","63.8125"
"5280","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212171","1034.25","704.1875","92.0625","63.6875"
"5281","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212180","2993.75","1684.6875","145.875","60.75"
"5282","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212190","1827.3125","2944.125","296","684.8125"
"5283","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212200","1490.0625","1658.1875","11.25","545.375"
"5284","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212210","2548.875","1635.875","39","2014.25"
"5285","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212220","462.6875","1071.3125","194.5","1519.4375"
"5286","S1_PROBA","svmRadial0610","'2018-12-02","3212","3212221","751.25","1140","49.625","472.5"
"5287","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213010","180.875","346.75","84.75","170.125"
"5288","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213011","436.9375","496.1875","103.9375","284.875"
"5289","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213020","118.4375","188.25","37.125","132.5"
"5290","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213021","143.125","380","71.8125","210.6875"
"5291","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213030","187.9375","494.375","156.875","278.6875"
"5292","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213031","119.4375","218.625","50.875","209.25"
"5293","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213040","269.875","502.9375","40.6875","264.875"
"5294","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213050","457","741.9375","259.4375","471.875"
"5295","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213060","1011.5","367.8125","69","319.0625"
"5296","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213070","402.3125","319.125","77.5625","355.625"
"5297","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213080","745.75","840.5","142.5","549.6875"
"5298","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213081","76.1875","192.1875","63.8125","165.125"
"5299","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213090","773.0625","520","110.3125","241.625"
"5300","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213100","2959.375","1657.1875","90.125","422.1875"
"5301","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213110","3076.375","3159.8125","122.75","471"
"5302","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213120","484.25","507.4375","16.3125","253.9375"
"5303","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213130","1195.125","1089.625","10.5625","244.125"
"5304","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213140","1565.25","708.5625","25.5625","211.5"
"5305","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213141","1332.5625","829.75","20.625","751.25"
"5306","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213150","3271.875","1990.5","51.125","319.1875"
"5307","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213160","2527.5625","1219.3125","37.25","1556.5625"
"5308","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213170","1977.1875","1713.875","6.3125","172.1875"
"5309","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213171","3091.9375","1534.5625","1.8125","588.4375"
"5310","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213180","4483.9375","3298.3125","28.125","712"
"5311","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213190","1222","272.9375","34.3125","534.0625"
"5312","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213191","1441.0625","754.0625","19.8125","1003.0625"
"5313","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213200","1179.75","778.125","102.0625","259.25"
"5314","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213201","1733.0625","1271.75","72.8125","1333.4375"
"5315","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213210","1281","663.6875","26.8125","632.0625"
"5316","S1_PROBA","svmRadial0610","'2018-12-02","3213","3213220","2387.0625","2354.625","18.625","298.6875"
"5317","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215010","1276.375","1298.875","124.5","88.5"
"5318","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215011","732.4375","741.6875","97.25","201"
"5319","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215020","448.25","281","159.75","175.875"
"5320","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215031","291.25","427.25","108.4375","133.875"
"5321","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215032","298.3125","1094.6875","461.5","675.25"
"5322","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215040","1162.3125","850.125","105.9375","260.625"
"5323","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215050","190.5625","97.3125","9.25","13.1875"
"5324","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215051","1034","542.9375","52.5","75.5625"
"5325","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215060","1776.125","1480.6875","1.875","151"
"5326","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215070","2016.25","1754.4375","9","77.3125"
"5327","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215071","1934.0625","2064.5625","14.9375","235.4375"
"5328","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215072","788.0625","434.625","6.625","133.25"
"5329","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215081","934.125","3661.8125","12.5625","313.625"
"5330","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215082","1200.6875","2633.75","2.625","1478.25"
"5331","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215090","1860","1721.3125","5.625","354.5"
"5332","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215100","1707.625","1865.5","25.375","449.625"
"5333","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215111","958","795.8125","77.25","525.6875"
"5334","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215112","412.4375","663.1875","7.5625","221.3125"
"5335","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215113","708.6875","1035.125","42.0625","402.5"
"5336","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215120","896.1875","2409.875","10.8125","107.8125"
"5337","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215130","2706.125","2577.5625","7.25","1775.5625"
"5338","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215140","2543.5","1405.375","4.25","413.8125"
"5339","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215150","563.625","1699.6875","4.9375","137"
"5340","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215151","861","866.3125","129.3125","1480.6875"
"5341","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215160","1578","1183.3125","173.8125","2323.5625"
"5342","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215161","2252.5625","1520.5","14.25","1355.25"
"5343","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215170","1010.1875","520","1085.875","2081.25"
"5344","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215180","761.9375","1707.0625","383.5","2123.125"
"5345","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215190","1001.5","2172.5625","162.6875","1444.5625"
"5346","S1_PROBA","svmRadial0610","'2018-12-02","3215","3215200","675.9375","2106.75","69","98.0625"
"5347","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212010","986.875","3063.5625","155.6875","56.6875"
"5348","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212011","1478.0625","5856.1875","170.0625","118.1875"
"5349","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212020","3161.25","6184.6875","350","32.8125"
"5350","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212030","1207.6875","4373.1875","185.9375","240.1875"
"5351","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212040","645.9375","2651.3125","611.75","41.25"
"5352","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212041","1618.25","4177.0625","949.8125","115.6875"
"5353","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212050","451.625","3880.3125","165.9375","48.625"
"5354","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212060","804.9375","2587.5","67.4375","37.5625"
"5355","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212061","717.8125","2651.9375","152.125","42.875"
"5356","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212070","952.0625","1765.6875","140.0625","51.875"
"5357","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212080","536.8125","1692.4375","135.125","41.375"
"5358","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212081","577.125","1389.5625","25.9375","160.875"
"5359","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212090","2932.1875","1437.75","39.5","85.625"
"5360","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212100","1269.25","560.5","113.125","52.5625"
"5361","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212101","823.4375","1113.375","115.0625","172"
"5362","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212110","983.75","2122.5625","418.6875","12.5625"
"5363","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212120","786.125","3321","293.25","16.125"
"5364","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212130","368.5625","1932.0625","147.75","52.75"
"5365","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212140","380.4375","385.9375","254.875","17.0625"
"5366","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212150","440.8125","921.5","212.625","59.6875"
"5367","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212160","33.125","1196.5","59.125","17.8125"
"5368","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212161","44.875","571.75","45.6875","3.8125"
"5369","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212162","42.375","515.0625","5.5","2.5"
"5370","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212170","324.9375","2000.0625","41.1875","15.125"
"5371","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212171","305.5","1390.1875","186.1875","13.3125"
"5372","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212180","527.5","4037.75","294.5625","24.375"
"5373","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212190","554.4375","4767.5","199.125","232.1875"
"5374","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212200","402.5625","3089.8125","14.0625","198.75"
"5375","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212210","996.1875","4364.8125","34","843"
"5376","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212220","495.0625","973.625","271.5","1508"
"5377","S1_PROBA","svmRadial0610","'2018-12-14","3212","3212221","518.6875","1526.625","34.4375","331.625"
"5378","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213010","171.125","354.625","44.8125","210.6875"
"5379","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213011","443.25","541.8125","48","288.375"
"5380","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213020","115.3125","199.5","29.5","131.3125"
"5381","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213021","143.4375","437.875","14.375","208.8125"
"5382","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213030","181.5","514.375","60.4375","360.875"
"5383","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213031","120.625","228.5625","24.3125","222.875"
"5384","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213040","264.125","559.0625","43.375","210.4375"
"5385","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213050","451.8125","836.6875","65.125","571.25"
"5386","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213060","570.75","953.9375","51.875","186.875"
"5387","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213070","343.625","397.125","44.3125","365.875"
"5388","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213080","641.875","1005.375","78.125","549.375"
"5389","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213081","69.5","215.3125","18.625","191.9375"
"5390","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213090","725.4375","615.9375","38.125","264.875"
"5391","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213100","2827.4375","1836.875","86","377.375"
"5392","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213110","2213.5625","3923.4375","326.875","365.375"
"5393","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213120","381.6875","624.75","46.6875","202"
"5394","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213130","698.4375","1684.25","27.6875","126.3125"
"5395","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213140","1002","1237.5","99.1875","171.4375"
"5396","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213141","1041.8125","1226.25","80.0625","582.9375"
"5397","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213150","2426.3125","2879.0625","169.625","153.5625"
"5398","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213160","1679.9375","2618.8125","120.625","918.5625"
"5399","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213170","1208.75","2425.25","157.625","77.375"
"5400","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213171","1783","3042.4375","133.8125","257.6875"
"5401","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213180","3000.1875","4759.9375","468.8125","289.4375"
"5402","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213190","1172.1875","358.4375","32","500.0625"
"5403","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213191","757.1875","2021.25","27.125","413.1875"
"5404","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213200","868.625","837.125","298.4375","314.8125"
"5405","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213201","1477.5","1764.375","156.75","1012.25"
"5406","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213210","848.6875","1468.1875","40.1875","248.4375"
"5407","S1_PROBA","svmRadial0610","'2018-12-14","3213","3213220","1443.3125","3135.625","395.3125","84.0625"
"5408","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215010","429.75","2237.75","55.5625","55.625"
"5409","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215011","511.75","1151.4375","32.4375","68.1875"
"5410","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215020","394.375","371.6875","55.125","232.75"
"5411","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215031","240.6875","469.25","105.8125","144.875"
"5412","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215032","347.3125","1092.0625","67.6875","1019.75"
"5413","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215040","907.625","1011.75","162.5625","296.1875"
"5414","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215050","166.9375","124.0625","4.6875","12.625"
"5415","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215051","945.5625","546.25","122.5","90.5"
"5416","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215060","1632.75","1561.875","157.0625","57.3125"
"5417","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215070","1940.875","1792.3125","76.0625","45.625"
"5418","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215071","1591.5625","2209.8125","358.8125","86.6875"
"5419","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215072","791.5","497.5625","13.125","58.125"
"5420","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215081","538.1875","3901.5625","420","61.9375"
"5421","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215082","502.125","4212.375","119.375","481.25"
"5422","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215090","1448.6875","2168.1875","213","111.125"
"5423","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215100","1647","1881.875","143","375.3125"
"5424","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215111","789.8125","878.3125","218.9375","469.0625"
"5425","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215112","280.625","798.5","47","177.375"
"5426","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215113","697.0625","1075.8125","69.625","345.1875"
"5427","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215120","1243.875","1998.375","131.375","49.6875"
"5428","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215130","2036.25","3734","153.8125","1141"
"5429","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215140","2292.875","1873.8125","60.0625","140.125"
"5430","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215150","594.25","1673.625","69.125","57.3125"
"5431","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215151","583.3125","1350.75","9","1393.125"
"5432","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215160","1399.8125","1535.5625","25.25","2297.6875"
"5433","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215161","2002.1875","1918.625","47.0625","1173.0625"
"5434","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215170","1077.75","529.625","200.25","2889.6875"
"5435","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215180","476.625","2149.625","26.8125","2321.1875"
"5436","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215190","428.1875","3187.0625","40.25","1125.25"
"5437","S1_PROBA","svmRadial0610","'2018-12-14","3215","3215200","468.0625","2265.8125","143.3125","72.3125"
"5438","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212010","190.75","3879.3125","153.0625","39.5625"
"5439","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212011","1042","6103.0625","347.3125","124.4375"
"5440","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212020","205.6875","9279.5","215.75","28.125"
"5441","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212030","260.8125","5620","19.4375","108.125"
"5442","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212040","177.625","3563.625","176.9375","32.0625"
"5443","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212041","452.9375","5961.9375","347.5","99.75"
"5444","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212050","315.125","4042.375","172.8125","15.6875"
"5445","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212060","617.125","2758.8125","112.4375","8.4375"
"5446","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212061","533.375","2951.5","55.125","24.4375"
"5447","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212070","844.1875","1784.875","252.25","27.9375"
"5448","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212080","504.5","1755.5","117.625","26.9375"
"5449","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212081","155","1893.625","29.8125","74.8125"
"5450","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212090","776.6875","3579.125","107.875","28.9375"
"5451","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212100","675.5","1237.25","56.375","24.625"
"5452","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212101","575.375","1469.375","104.25","72.875"
"5453","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212110","798.4375","2137.4375","539.3125","61.1875"
"5454","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212120","926.5625","2819.5","583.6875","85.4375"
"5455","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212130","663.6875","1554.3125","227.625","54.125"
"5456","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212140","238.25","423.125","294.125","82.6875"
"5457","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212150","381.75","952.5625","218.3125","81.1875"
"5458","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212160","61","1072.1875","160.0625","12.8125"
"5459","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212161","28.4375","575.3125","56.75","5.625"
"5460","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212162","50.875","506.1875","7","1"
"5461","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212170","297.4375","2049.875","27.875","4.75"
"5462","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212171","163.75","1538","133.75","58.8125"
"5463","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212180","419.875","4250.6875","186.3125","27.75"
"5464","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212190","862.0625","4359.3125","437.625","93.25"
"5465","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212200","438","3167.875","58.0625","40.5625"
"5466","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212210","755.625","4897","70.875","512.75"
"5467","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212220","678.8125","1066.5","157.375","1345.5625"
"5468","S1_PROBA","svmRadial0610","'2018-12-26","3212","3212221","422.3125","1691.5625","79.3125","220.875"
"5469","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213010","189.4375","402.75","58.0625","130.4375"
"5470","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213011","398.1875","653.9375","78","189.1875"
"5471","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213020","109.8125","251.5625","37.625","75.6875"
"5472","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213021","124.8125","593.0625","7.0625","79.1875"
"5473","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213030","160.3125","634.4375","58.3125","264.1875"
"5474","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213031","107.25","349.5","33.125","104.6875"
"5475","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213040","208.3125","622.8125","100.75","143.875"
"5476","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213050","401.9375","1038.9375","56.5625","420.625"
"5477","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213060","330.4375","1256.4375","45.9375","127"
"5478","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213070","259.125","568.875","51.5625","265.8125"
"5479","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213080","417.8125","1468","104.9375","276.4375"
"5480","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213081","67.625","295.375","31.6875","99.6875"
"5481","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213090","429.8125","1008","63.875","133.3125"
"5482","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213100","2045.5","2439.8125","389.875","246.6875"
"5483","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213110","1189.1875","4669.6875","676.875","292.25"
"5484","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213120","289","670.625","181.875","113.5625"
"5485","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213130","503.8125","1867.4375","79.3125","78.375"
"5486","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213140","610.25","1556.9375","210.0625","129.5"
"5487","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213141","693.875","1805.5","109.5","321.0625"
"5488","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213150","1108.125","4188.625","246","84.9375"
"5489","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213160","999","3625","40.75","675.5"
"5490","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213170","636.3125","3092.5","94.9375","44.8125"
"5491","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213171","1065.5625","3998.75","90.9375","60.625"
"5492","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213180","2670.1875","5434.0625","224.8125","189.375"
"5493","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213190","1004.8125","633.9375","22.25","400.6875"
"5494","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213191","640.5","2238.625","48.375","289.8125"
"5495","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213200","813.5625","863.625","256.5625","384.625"
"5496","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213201","1262.6875","2505.625","86","555.3125"
"5497","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213210","766.8125","1475.5625","153.625","207"
"5498","S1_PROBA","svmRadial0610","'2018-12-26","3213","3213220","1407.5","3439.875","146.8125","65.625"
"5499","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215010","416.5","2151.8125","166.5625","44.25"
"5500","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215011","626.125","1058.375","50.125","29.125"
"5501","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215020","397.0625","440.875","38.5625","177.5625"
"5502","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215031","272.75","479.3125","77.125","131.4375"
"5503","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215032","349.25","1077.1875","73.9375","1026.5"
"5504","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215040","820.75","1175.125","92.0625","290.3125"
"5505","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215050","152","146.0625","7","3.25"
"5506","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215051","748.4375","775","107.3125","74.5625"
"5507","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215060","984.1875","2332.9375","84.125","7.875"
"5508","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215070","1036.3125","2746.625","49.375","23.125"
"5509","S1_PROBA","svmRadial0610","'2018-12-26","3215","3215071","888.125","3254.625","66.5625","39.1875"
