"","namefile","size","masking","sampling","source","method","Count.Train","Count.Test","NoOfCoef","preProc","model","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa"
"166","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0019.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1 + d_VH_MAX",0.777777777777778,0.696894196486103,0.735849056603774,0.640590942116735
"167","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0020.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MAX_1 + d_VV_MAX",0.773809523809524,0.691474966170501,0.735849056603774,0.639718378247147
"168","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0021.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,8,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX",0.765873015873016,0.679617299114358,0.754716981132076,0.66610128422583
"169","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0022.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,8,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX",0.773809523809524,0.692017410321834,0.754716981132076,0.666988883518608
"170","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0023.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.761904761904762,0.676002314269184,0.792452830188679,0.719509261486649
"171","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0024.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.781746031746032,0.703909421063875,0.80188679245283,0.73122434194639
"172","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0025.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.757936507936508,0.671503365744203,0.735849056603774,0.640503875968992
"173","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0026.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,37,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.734126984126984,0.639169088733117,0.783018867924528,0.706229666224847
"174","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0027.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.75,0.658301407601911,0.707547169811321,0.600340549744588
"175","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0028.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100",0.773809523809524,0.692116431602864,0.69811320754717,0.59048653869371
"176","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0029.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.753968253968254,0.664086687306502,0.69811320754717,0.587297724784037
"177","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0030.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MAX + VH_MAX_1 + d_VH_MAX100",0.777777777777778,0.696894196486103,0.735849056603774,0.640590942116735
"178","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0031.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VV_MAX + VV_MAX_1 + d_VV_MAX100",0.773809523809524,0.691474966170501,0.735849056603774,0.639718378247147
"179","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0032.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,8,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VV_MAX100",0.765873015873016,0.679617299114358,0.754716981132076,0.66610128422583
"180","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0033.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,8,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + d_VH_MAX100",0.773809523809524,0.692017410321834,0.754716981132076,0.666988883518608
"181","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0034.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,10,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1 + d_VH_MIN",0.801587301587302,0.730435154678876,0.773584905660377,0.692567975830816
"182","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0035.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,9,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07 + VH_MIN + VH_MIN_1",0.801587301587302,0.730832496635406,0.792452830188679,0.718798987097552
"183","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0036.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,7,"noProc","Phase ~ LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07",0.777777777777778,0.698022768124625,0.773584905660377,0.692196007259528
"184","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0037.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,30,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.857142857142857,0.806958187041175,0.820754716981132,0.755967526959893
"185","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0038.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.900793650793651,0.86562579984643,0.830188679245283,0.76998191681736
"186","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0039.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.849206349206349,0.795524427741715,0.783018867924528,0.704985479186835
"187","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0040.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1",0.865079365079365,0.817550733587445,0.830188679245283,0.770065075921909
"188","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0041.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1",0.884920634920635,0.844321837121616,0.849056603773585,0.794498970071489
"189","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0042.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MIN",0.896825396825397,0.860292549788904,0.839622641509434,0.782734506872438
"190","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0043.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX",0.888888888888889,0.849484843959982,0.849056603773585,0.795933100709903
"191","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0044.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MIN",0.912698412698413,0.881879194630872,0.867924528301887,0.820033955857385
"192","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0045.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,14,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MIN + VH_MAX_1 + VH_MIN_1",0.912698412698413,0.881937050129903,0.849056603773585,0.795416164053076
"193","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0046.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MAX_1",0.908730158730159,0.876399462606359,0.877358490566038,0.834315257905495
"194","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0047.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MIN + VH_MIN_1",0.916666666666667,0.887181017758544,0.867924528301887,0.820599613152805
"195","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0048.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.865079365079365,0.817098943323727,0.858490566037736,0.808063737324964
"196","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0049.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.892857142857143,0.855218640280881,0.858490566037736,0.80822578699795
"197","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0050.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.865079365079365,0.817589576547231,0.830188679245283,0.769898697539797
"198","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0051.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,40,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.841269841269841,0.785572975387692,0.811320754716981,0.743744711712801
"199","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0052.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.829365079365079,0.768436798803291,0.80188679245283,0.73011639185257
"200","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0053.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VH_MAX + d_VH_MEAN + d_VH_MED + d_VH_MIN + d_VH_SUM",0.857142857142857,0.806157988077178,0.849056603773585,0.795070082165297
"201","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0054.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VV_MAX + d_VV_MEAN + d_VV_MED + d_VV_MIN + d_VV_SUM",0.849206349206349,0.795016696634986,0.830188679245283,0.769286577992745
"202","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0055.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,13,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MAX_1 + d_VH_MAX",0.896825396825397,0.860125528371974,0.839622641509434,0.783178919504272
"203","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0056.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,13,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VV_MAX + VV_MAX_1 + d_VV_MAX",0.865079365079365,0.816903515332835,0.820754716981132,0.75699806949807
"204","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0057.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VV_MAX",0.876984126984127,0.83294484956055,0.820754716981132,0.75635131865473
"205","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0058.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VH_MAX",0.880952380952381,0.838671816649239,0.886792452830189,0.846228239845261
"206","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0059.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.865079365079365,0.817098943323727,0.858490566037736,0.808063737324964
"207","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0060.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM",0.892857142857143,0.855218640280881,0.858490566037736,0.80822578699795
"208","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0061.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM",0.865079365079365,0.817589576547231,0.830188679245283,0.769898697539797
"209","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0062.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,40,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MEAN + VH_MED + VH_MIN + VH_SUM + VV_MAX + VV_MEAN + VV_MED + VV_MIN + VV_SUM + VH_MAX_1 + VH_MEAN_1 + VH_MED_1 + VH_MIN_1 + VH_SUM_1 + VV_MAX_1 + VV_MEAN_1 + VV_MED_1 + VV_MIN_1 + VV_SUM_1 + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.841269841269841,0.785572975387692,0.811320754716981,0.743744711712801
"210","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0063.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,20,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100 + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.829365079365079,0.768436798803291,0.80188679245283,0.73011639185257
"211","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0064.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VH_MAX100 + d_VH_MEAN100 + d_VH_MED100 + d_VH_MIN100 + d_VH_SUM100",0.857142857142857,0.806157988077178,0.849056603773585,0.795070082165297
"212","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0065.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,15,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VV_MAX100 + d_VV_MEAN100 + d_VV_MED100 + d_VV_MIN100 + d_VV_SUM100",0.849206349206349,0.795016696634986,0.830188679245283,0.769286577992745
"213","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0066.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,13,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MAX + VH_MAX_1 + d_VH_MAX100",0.896825396825397,0.860125528371974,0.839622641509434,0.783178919504272
"214","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0067.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,13,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VV_MAX + VV_MAX_1 + d_VV_MAX100",0.865079365079365,0.816903515332835,0.820754716981132,0.75699806949807
"215","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0068.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VV_MAX100",0.876984126984127,0.83294484956055,0.820754716981132,0.75635131865473
"216","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0069.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,11,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + d_VH_MAX100",0.880952380952381,0.838671816649239,0.886792452830189,0.846228239845261
"217","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0070.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,13,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MIN + VH_MIN_1 + d_VH_MIN",0.908730158730159,0.876352,0.886792452830189,0.845986196876135
"218","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0071.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,12,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + VH_MIN + VH_MIN_1",0.916666666666667,0.887181017758544,0.867924528301887,0.820599613152805
"219","WithMasking_LOOCV_ML_LS8_S1AGGPREV_S2_2019_4class_survey_svmRadial_noProc_0072.csv","100","WithMasking","LOOCV","LS8","svmRadial",252,106,17,"noProc","Phase ~ S2_B02 + S2_B03 + S2_B04 + S2_B05 + S2_B06 + S2_B07 + S2_B08 + S2_B11 + S2_B12 + S2_B8A + LS8_B01 + LS8_B02 + LS8_B03 + LS8_B04 + LS8_B05 + LS8_B06 + LS8_B07",0.896825396825397,0.860672819291456,0.858490566037736,0.807808533784601
